1.000000,5560792.436893,749724.761213,6310517.198106,5519968.923358,722746.033181,6242714.956539,984457.849382,127643.373123,1112101.222505,1398057.596373,287311.127280,1685368.723653,1549611.018505,133305.980826,1682916.999330,1628665.972633,201464.279985,1830130.252618,998902.923113,123787.328606,1122690.251719,1345367.984111,272472.498248,1617840.482359,1619594.353205,135291.142380,1754885.495585,1556103.662929,191195.063947,1747298.726876,11733078.987309,3808993.820601,10652811.480187,3496405.407118,1080267.507122,319195.672166
2.000000,1850370.566633,98919.167050,1949289.733684,2060147.158868,107881.243657,2168028.402525,346066.292132,15649.380994,361715.673127,476170.750587,39480.696736,515651.447323,503119.488603,16962.411712,520081.900315,525014.035312,26826.677607,551840.712919,395189.083532,17304.440967,412493.524499,520007.430161,42596.089649,562603.519810,576924.738243,19132.246028,596056.984271,568025.906932,28848.467014,596874.373946,3632977.457721,1148220.909258,3473003.674542,1098169.567110,159973.783179,50051.342148
3.000000,4532376.030183,282842.056068,4815218.086251,9674794.564966,591282.784292,10266077.349259,872189.548206,45640.099824,917829.648031,1256938.207313,113257.422419,1370195.629732,1149814.446184,46862.475061,1196676.921244,1253433.828480,77082.058764,1330515.887245,1938617.754959,97324.314094,2035942.069054,2595933.583208,232220.485619,2828154.068827,2641595.125411,106696.387993,2748291.513405,2498648.101388,155041.596586,2653689.697974,19570119.266100,4863763.873379,18458573.208453,4612786.667028,1111546.057646,250978.906355
4.000000,4657672.908951,353665.383073,5011338.292024,9681479.883602,704796.442228,10386276.325830,907204.900904,57611.610543,964816.511447,1273840.363601,139883.254066,1413723.617667,1215029.919229,59681.886751,1274711.805981,1261597.725217,96488.631713,1358086.356929,1923687.634496,115009.572248,2038697.206744,2612565.896468,276880.139087,2889446.035555,2669037.142029,126931.498956,2795968.640985,2476189.210609,185975.231936,2662164.442545,17679351.183224,6077885.831282,16477496.506998,5763795.866798,1201854.676226,314089.964485
5.000000,1818652.582232,119957.194878,1938609.777109,4120460.214060,267889.463460,4388349.677520,347224.664063,19590.105220,366814.769284,484983.553531,47570.007389,532553.560921,493464.751715,20714.899561,514179.651276,492979.612921,32082.182707,525061.795629,802691.088168,43952.504563,846643.592731,1084259.378170,105114.309040,1189373.687210,1173186.217940,49219.164462,1222405.382402,1060323.529782,69603.485395,1129927.015177,5797870.626309,2178971.102165,5443338.826418,2074166.423917,354531.799890,104804.678248
6.000000,244291.006817,16528.956514,260819.963332,377220.109295,24605.762101,401825.871397,46080.777807,2813.462568,48894.240375,69124.703410,6389.603630,75514.307040,62018.711842,2830.261557,64848.973399,67066.813758,4495.628760,71562.442518,71089.301268,4192.937073,75282.238341,105399.733847,9488.451742,114888.185589,99992.786505,4339.864848,104332.651353,100738.287675,6584.508438,107322.796114,1147566.722860,757132.873485,1075150.849702,720019.320438,72415.873157,36457.318943
7.000000,246102.769713,18155.861306,264258.631019,466147.939623,32807.772486,498955.712109,47135.435123,3044.858539,50180.293662,69199.924846,7046.656709,76246.581555,62534.014728,3129.849919,65663.864647,67233.395017,4934.496139,72167.891156,94232.881539,5621.128696,99854.010235,124989.252965,12442.643650,137431.896615,128765.329221,6248.131087,135013.460308,118160.475897,8495.869053,126656.344951,1267400.503680,845386.313560,1182563.016044,802601.937576,84837.487636,42786.375984
8.000000,271697.460824,22971.628110,294669.088934,399916.378852,31893.415947,431809.794799,53623.966995,4190.219852,57814.186847,73883.935419,8366.552523,82250.487943,70597.360160,4289.782761,74887.142921,73592.198249,6125.072975,79717.271223,84803.842763,6052.739265,90856.582028,103157.984046,11355.895950,114513.879997,110725.190204,6274.598396,116999.788600,101229.361838,8210.182336,109439.544175,815112.897909,527065.015459,760754.888576,496772.151561,54358.009333,30292.994109
20.000000,6288.995845,1722.665606,8011.661451,189108.240515,15477.568471,204585.808985,520.567415,286.542979,807.110394,1176.454627,652.407971,1828.862599,2208.780898,318.827585,2527.608483,2383.192905,464.887070,2848.079976,15744.695597,1527.254880,17271.950477,36776.179140,3996.744408,40772.923548,72821.707031,6006.708942,78828.415973,63765.658747,3946.860240,67712.518986,73986.566801,0.000000,61469.022116,0.000000,12517.544684,0.000000
21.000000,402319.226034,402029.405456,804348.631490,377577.961498,377127.995125,754705.956623,36442.090265,89771.506363,126213.596627,80177.298493,119872.371213,200049.669706,133686.691017,89093.206263,222779.897280,152013.146259,103292.321617,255305.467876,34135.701263,84176.732070,118312.433333,74858.603430,111931.264108,186789.867538,126412.613356,84355.018416,210767.631772,142171.043449,96664.980531,238836.023981,589980.153301,13776.000000,308017.416787,10308.020000,281962.736514,11887.454589
