Auto IVTT Sensitivity,0.8122752146403573
Freeway Capacity,1.2653894845978448
Kensington Decommissioning,1.0
LRT Extension,0.0
Land Use - CBD Focus,1.1070676356337386
Shared Mobility,0.5720977738927595
constant,1.0
