Auto IVTT Sensitivity,0.8480281007818093
Freeway Capacity,1.3512204449582164
Kensington Decommissioning,1.0
LRT Extension,0.0
Land Use - CBD Focus,0.9197169666089458
Shared Mobility,0.5008208506456983
constant,1.0
