Auto IVTT Sensitivity,0.8180262886248033
Freeway Capacity,1.124019607845623
Kensington Decommissioning,0.0
LRT Extension,1.0
Land Use - CBD Focus,0.9090866231443516
Shared Mobility,0.528163394425734
constant,1.0
