Auto IVTT Sensitivity,0.7986350661613432
Freeway Capacity,1.570694309776014
Kensington Decommissioning,1.0
LRT Extension,1.0
Land Use - CBD Focus,0.9910862069893285
Shared Mobility,0.40591122947681035
constant,1.0
