Auto IVTT Sensitivity,0.9122442817924445
Freeway Capacity,1.3733660564562111
Kensington Decommissioning,0.0
LRT Extension,1.0
Land Use - CBD Focus,1.0239397947037432
Shared Mobility,0.8106909646973995
constant,1.0
