1.000000,5596421.232055,766196.108690,6362617.340745,5693809.652442,751008.946514,6444818.598956,989337.808366,130557.978212,1119895.786578,1411147.752109,293696.554263,1704844.306373,1545856.054871,135866.277084,1681722.331955,1650079.616708,206075.299131,1856154.915839,1035224.211161,129006.089122,1164230.300284,1378921.126126,281789.973029,1660711.099155,1681209.778412,142298.437302,1823508.215713,1598454.536743,197914.447061,1796368.983804,11841923.584461,3808993.820601,10736640.651144,3496405.407118,1105282.933317,319195.672166
2.000000,2113305.243733,109006.868163,2222312.111896,2423607.112694,121342.986207,2544950.098901,392963.853391,17149.828562,410113.681953,555322.193289,43729.463348,599051.656637,565735.686386,18492.383161,584228.069547,599283.510667,29635.193092,628918.703760,468180.621210,19501.821582,487682.442792,618479.474596,47921.538269,666401.012865,679507.098823,21667.910917,701175.009740,657439.918065,32251.715439,689691.633505,4385242.505000,1322710.931639,4198992.591042,1266403.570342,186249.913959,56307.361297
3.000000,4672351.655267,292047.417690,4964399.072956,10144439.437713,618352.727523,10762792.165236,898971.307954,47210.636050,946181.944004,1295938.002699,116714.602918,1412652.605617,1187042.478410,48634.292251,1235676.770662,1290399.866203,79487.886470,1369887.752674,2037083.316313,102392.608826,2139475.925139,2714904.073693,241788.821990,2956692.895683,2785872.588513,112774.900583,2898647.489097,2606579.459194,161396.396124,2767975.855317,20432816.646418,4689273.850998,19277590.768112,4444552.663795,1155225.878306,244722.887207
4.000000,4864716.748618,368234.882619,5232951.631237,10332365.107036,745276.994083,11077642.101119,947125.285014,60022.317557,1007147.602570,1333832.676753,145519.937021,1479352.613775,1268215.299261,62334.334638,1330549.633899,1315543.487590,100358.293403,1415901.780993,2058300.867465,122018.483628,2180319.351093,2788931.970303,292088.057702,3081020.028005,2859150.253914,135313.334169,2994463.588083,2625982.015354,195857.118585,2821839.133938,18752584.302112,6077885.831282,17493456.039369,5763795.866798,1259128.262743,314089.964485
5.000000,1894114.757495,124895.982290,2019010.739784,4365014.942013,282312.440976,4647327.382989,363000.694326,20432.260137,383432.954463,506421.588828,49489.633755,555911.222583,512823.026806,21575.035473,534398.062279,511869.447535,33399.052925,545268.500460,856658.846302,46548.383195,903207.229497,1149823.756934,110533.261425,1260357.018359,1242631.460562,52047.045633,1294678.506195,1115900.878215,73183.750724,1189084.628939,6259652.948807,2178971.102165,5882356.048738,2074166.423917,377296.900069,104804.678248
6.000000,261918.796279,17524.808821,279443.605100,411408.867882,26477.971151,437886.839033,49300.007985,2973.658398,52273.666383,74403.789000,6784.019006,81187.808007,65810.566102,2980.604349,68791.170451,72404.433192,4786.527067,77190.960259,77528.548987,4504.100240,82032.649227,115273.152274,10205.668403,125478.820678,108309.944563,4679.012953,112988.957516,110297.222059,7089.189555,117386.411614,1237020.997039,783831.170228,1160034.509623,745843.140123,76986.487415,37331.796002
7.000000,265844.893262,19146.882366,284991.775628,528894.447377,36246.590855,565141.038232,50676.556908,3197.127277,53873.684186,75223.847144,7447.109198,82670.956343,66895.980650,3281.803922,70177.784572,73048.508559,5220.841968,78269.350527,107387.994515,6239.774237,113627.768753,141140.888771,13658.746490,154799.635261,148220.351110,7088.732225,155309.083336,132145.212980,9259.337902,141404.550883,1359486.520738,886634.994510,1270203.019044,842552.276981,89283.501694,44084.717529
8.000000,274834.240421,23623.875705,298458.116125,423162.365868,33660.404874,456822.770743,54146.091447,4303.999613,58450.091060,75033.644453,8603.579596,83637.224049,70393.212365,4393.286604,74786.498970,75261.292156,6323.009891,81584.302046,91646.154596,6451.794720,98097.949316,107867.663026,11923.575128,119791.238154,117558.615375,6668.408528,124227.023903,106089.932871,8616.626498,114706.559369,823014.032848,527065.015459,767256.158670,496772.151561,55757.874178,30292.994109
20.000000,6476.594517,1750.086092,8226.680609,189189.400659,16474.472598,205663.873257,533.792722,291.426809,825.219531,1233.133542,662.334499,1895.468041,2265.865895,323.405607,2589.271502,2443.802358,472.919176,2916.721534,15450.505906,1589.385089,17039.890995,36027.054673,4173.860854,40200.915528,74875.694396,6526.306484,81402.000881,62836.145683,4184.920171,67021.065854,75648.736690,0.000000,62927.827575,0.000000,12720.909115,0.000000
21.000000,414211.178775,415818.702964,830029.881740,388928.434205,390304.491257,779232.925462,37458.362167,93017.651735,130476.013902,83719.828207,123663.721694,207383.549901,137284.407684,92390.824134,229675.231818,155748.580717,106746.505402,262495.086119,35103.362207,87274.991235,122378.353443,78192.205821,115527.497560,193719.703380,129914.485060,87559.315129,217473.800189,145718.381117,99942.687332,245661.068450,608973.720741,13776.000000,317534.708940,10308.020000,291439.011801,11887.454589
